year,month,region,tea_type,historical_demand,exports,growth_rate,forecasted_demand
2022,10,Uva Province,CTC,21344.9,16433.21,5.04,22419.91
2022,10,Uva Province,Orthodox,17633.39,13855.82,1.66,17925.29
2022,10,Uva Province,Green Tea,13394.24,8073.2,1.92,13651.76
2022,10,Uva Province,White Tea,6255.29,3788.02,7.03,6695.34
2022,10,Uva Province,Oolong,3983.89,2827.08,13.73,4531.04
2022,10,Sabaragamuwa,CTC,19394.43,14211.56,5.39,20439.64
2022,10,Sabaragamuwa,Orthodox,17104.33,12191.69,10.81,18953.95
2022,10,Sabaragamuwa,Green Tea,12459.13,7699.43,8.0,13456.05
2022,10,Sabaragamuwa,White Tea,5482.54,4295.31,11.18,6095.28
2022,10,Sabaragamuwa,Oolong,3774.85,2804.5,7.16,4045.18
2022,10,Southern Province,CTC,19046.51,14086.16,2.43,19508.64
2022,10,Southern Province,Orthodox,16095.32,11834.44,8.46,17456.55
2022,10,Southern Province,Green Tea,12465.07,8216.54,8.44,13517.65
2022,10,Southern Province,White Tea,5833.62,4239.54,4.59,6101.2
2022,10,Southern Province,Oolong,3721.34,2775.21,8.14,4024.18
2022,10,Nuwara Eliya,CTC,24616.73,17510.27,4.26,25666.2
2022,10,Nuwara Eliya,Orthodox,18904.12,11699.45,6.87,20202.07
2022,10,Nuwara Eliya,Green Tea,14545.4,9896.77,8.86,15834.32
2022,10,Nuwara Eliya,White Tea,7286.06,4543.9,10.16,8026.57
2022,10,Nuwara Eliya,Oolong,4350.52,2621.53,5.73,4599.65
2022,10,Dimbula,CTC,23919.23,18932.7,8.4,25929.14
2022,10,Dimbula,Orthodox,19791.82,12211.77,16.3,23017.48
2022,10,Dimbula,Green Tea,13107.38,9456.02,10.63,14500.61
2022,10,Dimbula,White Tea,6308.34,3904.82,6.21,6700.39
2022,10,Dimbula,Oolong,4377.57,2781.42,7.14,4689.94
2022,10,Kandy,CTC,21676.71,15311.87,8.82,23589.51
2022,10,Kandy,Orthodox,19632.56,13063.27,9.01,21402.25
2022,10,Kandy,Green Tea,13535.11,9941.56,3.1,13955.0
2022,10,Kandy,White Tea,6137.67,3846.12,11.41,6838.1
2022,10,Kandy,Oolong,4143.11,2965.22,8.98,4515.16
2022,11,Central Province,CTC,22143.2,16622.78,11.18,24619.72
2022,11,Central Province,Orthodox,17839.69,13309.3,11.25,19846.66
2022,11,Central Province,Green Tea,12836.03,7767.57,9.35,14036.0
2022,11,Central Province,White Tea,6151.72,4450.29,2.79,6323.09
2022,11,Central Province,Oolong,4121.74,2576.54,9.25,4502.97
2022,11,Uva Province,CTC,22485.44,15925.87,6.07,23851.08
2022,11,Uva Province,Orthodox,17114.01,12131.59,5.29,18018.96
2022,11,Uva Province,Green Tea,13386.07,10227.13,4.19,13946.78
2022,11,Uva Province,White Tea,5980.86,4413.05,6.23,6353.6
2022,11,Uva Province,Oolong,3820.69,2761.32,4.76,4002.63
2022,11,Sabaragamuwa,CTC,20390.74,13722.24,9.72,22373.17
2022,11,Sabaragamuwa,Orthodox,15639.05,9977.51,14.49,17905.46
2022,11,Sabaragamuwa,Green Tea,12586.64,8454.75,13.39,14271.87
2022,11,Sabaragamuwa,White Tea,5560.74,4188.94,7.53,5979.65
2022,11,Sabaragamuwa,Oolong,3583.97,2634.69,11.69,4002.93
2022,11,Southern Province,CTC,19111.68,13203.05,6.26,20308.62
2022,11,Southern Province,Orthodox,15678.59,10193.84,7.59,16868.44
2022,11,Southern Province,Green Tea,11722.28,9305.9,5.06,12315.84
2022,11,Southern Province,White Tea,5193.04,3468.23,7.5,5582.68
2022,11,Southern Province,Oolong,3344.84,2447.15,8.07,3614.63
2022,11,Nuwara Eliya,CTC,20766.58,12938.18,2.94,21376.69
2022,11,Nuwara Eliya,Orthodox,18531.99,12554.59,10.88,20548.24
2022,11,Nuwara Eliya,Green Tea,13816.5,10081.16,13.86,15731.43
2022,11,Nuwara Eliya,White Tea,6668.25,5274.01,9.53,7303.91
2022,11,Nuwara Eliya,Oolong,4390.41,3162.68,4.41,4584.21
2022,11,Dimbula,CTC,19484.55,13008.22,12.47,21914.5
2022,11,Dimbula,Orthodox,17942.02,11348.9,5.11,18858.2
2022,11,Dimbula,Green Tea,13330.34,8154.34,10.03,14667.28
2022,11,Dimbula,White Tea,7117.56,5511.72,11.57,7941.18
2022,11,Dimbula,Oolong,3886.35,2955.97,10.76,4304.49
2022,11,Kandy,CTC,19728.83,14070.01,8.23,21353.39
2022,11,Kandy,Orthodox,17304.42,11408.2,10.41,19106.11
2022,11,Kandy,Green Tea,13319.91,9144.84,7.77,14355.26
2022,11,Kandy,White Tea,5937.13,4677.94,8.52,6442.83
2022,11,Kandy,Oolong,4217.64,3229.39,12.47,4743.47
2022,12,Central Province,CTC,21405.2,15540.58,5.51,22583.81
2022,12,Central Province,Orthodox,18684.33,12245.97,9.71,20498.45
2022,12,Central Province,Green Tea,14335.54,8716.82,5.56,15132.51
2022,12,Central Province,White Tea,6576.62,4709.71,0.4,6603.14
2022,12,Central Province,Oolong,4330.95,3015.45,9.42,4738.84
2022,12,Uva Province,CTC,19693.87,13548.81,6.79,21031.23
2022,12,Uva Province,Orthodox,16228.93,9914.47,12.59,18271.81
2022,12,Uva Province,Green Tea,13805.0,9341.06,8.62,14995.46
2022,12,Uva Province,White Tea,6024.8,3673.16,3.65,6244.81
2022,12,Uva Province,Oolong,4163.13,2987.46,9.25,4548.41
2022,12,Sabaragamuwa,CTC,20410.98,14510.93,6.32,21701.37
2022,12,Sabaragamuwa,Orthodox,16777.14,12698.3,11.3,18673.62
2022,12,Sabaragamuwa,Green Tea,11595.96,9179.24,13.24,13131.29
2022,12,Sabaragamuwa,White Tea,6450.86,4154.99,10.67,7138.98
2022,12,Sabaragamuwa,Oolong,4074.76,2595.49,13.81,4637.32
2022,12,Southern Province,CTC,18368.93,13827.0,6.16,19500.02
2022,12,Southern Province,Orthodox,14303.85,10489.08,8.4,15504.92
2022,12,Southern Province,Green Tea,11787.47,7457.62,5.59,12445.81
2022,12,Southern Province,White Tea,5329.4,3609.82,6.36,5668.11
2022,12,Southern Province,Oolong,3623.97,2545.26,6.32,3852.94
2022,12,Nuwara Eliya,CTC,19850.41,15241.73,6.98,21236.75
2022,12,Nuwara Eliya,Orthodox,19166.07,11737.46,4.49,20025.67
2022,12,Nuwara Eliya,Green Tea,14735.26,10509.24,5.8,15589.36
2022,12,Nuwara Eliya,White Tea,6811.08,5394.09,11.07,7565.11
2022,12,Nuwara Eliya,Oolong,4979.32,3032.99,9.79,5466.76
2022,12,Dimbula,CTC,21386.13,13558.33,7.34,22956.74
2022,12,Dimbula,Orthodox,17077.91,11470.0,8.36,18505.42
2022,12,Dimbula,Green Tea,14919.7,9180.86,1.68,15170.81
2022,12,Dimbula,White Tea,6199.53,4326.83,13.31,7024.72
2022,12,Dimbula,Oolong,4297.63,2866.84,7.81,4633.17
2022,12,Kandy,CTC,21141.36,15765.77,9.52,23154.5
2022,12,Kandy,Orthodox,17045.35,11034.9,3.21,17592.03
2022,12,Kandy,Green Tea,14090.62,9995.69,11.12,15657.58
2022,12,Kandy,White Tea,6564.79,4034.37,7.86,7080.5
2022,12,Kandy,Oolong,4016.36,3038.32,4.06,4179.56
2023,1,Central Province,CTC,27639.36,17825.49,8.15,29892.96
2023,1,Central Province,Orthodox,21650.43,17226.03,2.89,22276.9
2023,1,Central Province,Green Tea,18373.39,12252.09,6.4,19549.14
2023,1,Central Province,White Tea,8043.91,5756.8,12.8,9073.33
2023,1,Central Province,Oolong,5635.3,4357.69,9.43,6166.5
2023,1,Uva Province,CTC,26407.37,16583.76,6.9,28229.81
2023,1,Uva Province,Orthodox,23693.07,16124.27,1.35,24012.82
2023,1,Uva Province,Green Tea,17162.69,10761.75,8.02,18538.91
2023,1,Uva Province,White Tea,7479.97,4686.96,12.89,8443.95
2023,1,Uva Province,Oolong,5598.05,3900.5,4.49,5849.61
2023,1,Sabaragamuwa,CTC,22546.25,16205.25,4.85,23638.85
2023,1,Sabaragamuwa,Orthodox,19851.42,13783.79,8.79,21596.48
2023,1,Sabaragamuwa,Green Tea,17823.11,11442.82,12.78,20101.5
2023,1,Sabaragamuwa,White Tea,7894.28,5626.87,6.13,8378.02
2023,1,Sabaragamuwa,Oolong,5182.13,3697.33,4.77,5429.2
2023,1,Southern Province,CTC,24210.41,17480.44,10.48,26748.67
2023,1,Southern Province,Orthodox,18817.0,12273.7,7.89,20302.14
2023,1,Southern Province,Green Tea,16614.81,11675.92,3.58,17209.17
2023,1,Southern Province,White Tea,6385.15,4769.21,7.9,6889.78
2023,1,Southern Province,Oolong,4703.13,3707.45,6.92,5028.57
2023,1,Nuwara Eliya,CTC,28792.06,17801.68,4.1,29973.22
2023,1,Nuwara Eliya,Orthodox,25661.7,17487.76,14.36,29347.15
2023,1,Nuwara Eliya,Green Tea,19723.21,12608.23,8.15,21331.63
2023,1,Nuwara Eliya,White Tea,9093.39,6541.68,8.55,9871.27
2023,1,Nuwara Eliya,Oolong,5705.03,4278.61,11.94,6385.98
2023,1,Dimbula,CTC,28331.55,18023.31,10.48,31300.67
2023,1,Dimbula,Orthodox,22914.69,14880.14,6.09,24309.08
2023,1,Dimbula,Green Tea,18761.27,13463.05,2.5,19229.47
2023,1,Dimbula,White Tea,9248.82,5700.19,4.33,9649.41
2023,1,Dimbula,Oolong,5206.83,3419.1,8.28,5638.08
2023,1,Kandy,CTC,28700.48,17299.86,6.81,30655.36
2023,1,Kandy,Orthodox,24507.2,18618.89,11.55,27337.22
2023,1,Kandy,Green Tea,19589.9,14351.67,3.56,20287.63
2023,1,Kandy,White Tea,8302.09,6636.61,8.6,9015.81
2023,1,Kandy,Oolong,5142.03,3989.96,11.02,5708.76
2023,2,Central Province,CTC,26013.14,16755.85,9.35,28446.07
2023,2,Central Province,Orthodox,24719.27,16013.47,8.0,26697.32
2023,2,Central Province,Green Tea,17824.5,11809.08,10.36,19670.66
2023,2,Central Province,White Tea,7379.41,5868.94,6.75,7877.85
2023,2,Central Province,Oolong,5423.24,3583.01,8.56,5887.61
2023,2,Uva Province,CTC,25927.22,19142.87,10.2,28572.81
2023,2,Uva Province,Orthodox,21198.73,13273.45,9.25,23159.78
2023,2,Uva Province,Green Tea,17261.45,12342.15,10.68,19105.66
2023,2,Uva Province,White Tea,7526.08,4985.56,3.62,7798.31
2023,2,Uva Province,Oolong,5487.38,4110.29,5.16,5770.33
2023,2,Sabaragamuwa,CTC,23145.07,15132.99,3.75,24012.04
2023,2,Sabaragamuwa,Orthodox,20780.95,16247.6,6.1,22048.0
2023,2,Sabaragamuwa,Green Tea,16466.12,12833.68,5.92,17441.2
2023,2,Sabaragamuwa,White Tea,7001.3,5539.84,9.11,7639.13
2023,2,Sabaragamuwa,Oolong,4389.99,2688.81,4.53,4588.82
2023,2,Southern Province,CTC,21311.49,13846.25,7.89,22994.03
2023,2,Southern Province,Orthodox,20001.71,15503.28,6.24,21249.64
2023,2,Southern Province,Green Tea,15144.32,11683.03,6.71,16159.99
2023,2,Southern Province,White Tea,6536.38,4824.27,9.27,7142.27
2023,2,Southern Province,Oolong,4517.75,3010.28,9.09,4928.52
2023,2,Nuwara Eliya,CTC,30772.2,21605.6,8.03,33242.13
2023,2,Nuwara Eliya,Orthodox,23118.56,17581.18,5.82,24463.08
2023,2,Nuwara Eliya,Green Tea,17886.96,13101.53,9.02,19500.71
2023,2,Nuwara Eliya,White Tea,8612.92,6796.89,9.77,9454.52
2023,2,Nuwara Eliya,Oolong,5765.63,3611.23,6.72,6153.15
2023,2,Dimbula,CTC,28290.47,20808.9,10.62,31294.05
2023,2,Dimbula,Orthodox,23502.49,14895.21,6.9,25123.64
2023,2,Dimbula,Green Tea,17552.62,12200.74,7.55,18877.71
2023,2,Dimbula,White Tea,7930.13,5024.97,11.15,8814.33
2023,2,Dimbula,Oolong,5429.19,3462.95,11.69,6063.74
2023,2,Kandy,CTC,25968.19,18719.5,13.42,29453.02
2023,2,Kandy,Orthodox,23374.07,17902.5,7.54,25137.61
2023,2,Kandy,Green Tea,16304.52,12518.14,8.94,17762.82
2023,2,Kandy,White Tea,8227.5,5533.78,11.17,9146.68
2023,2,Kandy,Oolong,5263.52,3276.63,9.82,5780.64
2023,3,Central Province,CTC,27106.73,16519.91,7.33,29094.15
2023,3,Central Province,Orthodox,22093.69,16046.1,8.56,23985.32
2023,3,Central Province,Green Tea,16062.69,12664.02,5.49,16944.41
2023,3,Central Province,White Tea,8156.65,5535.3,5.81,8630.63
2023,3,Central Province,Oolong,5289.51,3564.21,8.12,5718.93
2023,3,Uva Province,CTC,22920.27,16138.36,4.24,23892.12
2023,3,Uva Province,Orthodox,21971.82,15404.53,7.53,23625.32
2023,3,Uva Province,Green Tea,15082.51,12013.94,8.07,16300.16
2023,3,Uva Province,White Tea,7314.08,5358.51,7.68,7875.87
2023,3,Uva Province,Oolong,4538.5,3106.32,13.24,5139.29
2023,3,Sabaragamuwa,CTC,22583.62,17255.03,9.75,24785.12
2023,3,Sabaragamuwa,Orthodox,18826.22,13020.32,13.48,21364.33
2023,3,Sabaragamuwa,Green Tea,15800.53,11101.06,5.52,16672.0
2023,3,Sabaragamuwa,White Tea,7306.04,5838.6,2.98,7524.0
2023,3,Sabaragamuwa,Oolong,4846.59,3242.38,7.63,5216.57
2023,3,Southern Province,CTC,20462.66,12278.53,6.77,21848.82
2023,3,Southern Province,Orthodox,18042.95,11260.11,9.56,19768.55
2023,3,Southern Province,Green Tea,14415.77,11327.36,7.13,15444.31
2023,3,Southern Province,White Tea,6275.49,4408.4,7.46,6743.36
2023,3,Southern Province,Oolong,4131.19,2992.08,3.53,4277.07
2023,3,Nuwara Eliya,CTC,26396.65,16025.89,8.99,28769.01
2023,3,Nuwara Eliya,Orthodox,22991.25,17484.4,6.64,24517.55
2023,3,Nuwara Eliya,Green Tea,17063.86,12543.94,2.09,17421.04
2023,3,Nuwara Eliya,White Tea,8622.36,6666.87,8.08,9319.39
2023,3,Nuwara Eliya,Oolong,5514.09,3841.37,7.93,5951.53
2023,3,Dimbula,CTC,26744.29,21353.37,3.12,27579.57
2023,3,Dimbula,Orthodox,21358.87,12845.15,11.91,23902.83
2023,3,Dimbula,Green Tea,15950.53,12182.6,6.45,16979.12
2023,3,Dimbula,White Tea,8321.88,4994.12,6.51,8863.41
2023,3,Dimbula,Oolong,5002.26,3235.03,5.63,5283.91
2023,3,Kandy,CTC,23132.91,15810.86,9.41,25310.78
2023,3,Kandy,Orthodox,22565.75,17625.2,7.1,24167.0
2023,3,Kandy,Green Tea,14785.2,9186.94,7.74,15929.84
2023,3,Kandy,White Tea,7211.98,4789.33,4.82,7559.92
2023,3,Kandy,Oolong,5193.95,3243.62,6.35,5523.68
2023,4,Central Province,CTC,21078.52,12944.47,8.96,22966.92
2023,4,Central Province,Orthodox,18922.13,11647.92,11.91,21175.72
2023,4,Central Province,Green Tea,14194.55,10941.0,8.66,15423.95
2023,4,Central Province,White Tea,6621.09,4991.56,7.02,7086.1
2023,4,Central Province,Oolong,4271.3,2809.63,5.33,4498.84
2023,4,Uva Province,CTC,19503.43,13826.2,3.2,20127.38
2023,4,Uva Province,Orthodox,18249.52,11561.31,5.4,19234.22
2023,4,Uva Province,Green Tea,13646.68,10361.76,2.09,13932.51
2023,4,Uva Province,White Tea,6536.03,4125.25,11.9,7313.92
2023,4,Uva Province,Oolong,4012.19,2710.13,8.29,4344.93
2023,4,Sabaragamuwa,CTC,19355.58,12673.98,7.72,20849.08
2023,4,Sabaragamuwa,Orthodox,16554.08,10525.4,7.63,17816.96
2023,4,Sabaragamuwa,Green Tea,13265.67,8334.02,7.6,14273.53
2023,4,Sabaragamuwa,White Tea,5837.53,4648.14,8.81,6351.69
2023,4,Sabaragamuwa,Oolong,4232.14,2829.26,6.3,4498.92
2023,4,Southern Province,CTC,17649.56,11105.18,9.46,19319.68
2023,4,Southern Province,Orthodox,16161.86,12309.74,10.59,17872.66
2023,4,Southern Province,Green Tea,12065.61,7996.37,6.42,12839.63
2023,4,Southern Province,White Tea,5231.37,3294.2,11.96,5857.07
2023,4,Southern Province,Oolong,3982.56,2693.9,9.14,4346.54
2023,4,Nuwara Eliya,CTC,22842.55,14790.48,6.99,24438.89
2023,4,Nuwara Eliya,Orthodox,20653.69,14874.57,3.88,21456.04
2023,4,Nuwara Eliya,Green Tea,14315.34,10948.36,12.21,16063.93
2023,4,Nuwara Eliya,White Tea,6897.3,5243.25,3.7,7152.54
2023,4,Nuwara Eliya,Oolong,4556.97,3357.46,10.4,5031.04
2023,4,Dimbula,CTC,22091.59,15949.3,7.55,23758.64
2023,4,Dimbula,Orthodox,18549.6,11428.71,3.85,19263.69
2023,4,Dimbula,Green Tea,14296.31,8834.43,5.63,15101.48
2023,4,Dimbula,White Tea,6392.62,4228.95,7.86,6895.31
2023,4,Dimbula,Oolong,4572.47,3552.33,12.96,5165.1
2023,4,Kandy,CTC,23290.82,14884.97,15.24,26840.96
2023,4,Kandy,Orthodox,17368.98,13060.86,3.57,17988.92
2023,4,Kandy,Green Tea,14321.13,10706.27,7.59,15408.42
2023,4,Kandy,White Tea,6794.21,4143.93,8.73,7387.27
2023,4,Kandy,Oolong,4272.11,2757.2,2.99,4399.87
2023,5,Central Province,CTC,21420.73,14667.93,8.53,23247.19
2023,5,Central Province,Orthodox,18203.76,12541.85,7.69,19604.51
2023,5,Central Province,Green Tea,12210.39,9547.43,7.51,13127.84
2023,5,Central Province,White Tea,6809.75,5191.49,9.19,7435.84
2023,5,Central Province,Oolong,4051.67,3118.55,2.28,4143.89
2023,5,Uva Province,CTC,21243.75,16744.29,6.33,22589.34
2023,5,Uva Province,Orthodox,18227.42,13871.42,10.13,20074.16
2023,5,Uva Province,Green Tea,12813.99,7819.77,11.28,14259.55
2023,5,Uva Province,White Tea,6516.09,4496.56,5.17,6853.12
2023,5,Uva Province,Oolong,3860.71,2806.54,11.87,4319.16
2023,5,Sabaragamuwa,CTC,19548.54,13862.64,5.79,20680.34
2023,5,Sabaragamuwa,Orthodox,15615.12,11707.0,5.21,16428.36
2023,5,Sabaragamuwa,Green Tea,11419.64,9060.96,7.72,12301.75
2023,5,Sabaragamuwa,White Tea,5445.77,4245.47,0.23,5458.55
2023,5,Sabaragamuwa,Oolong,4150.83,2699.84,8.67,4510.82
2023,5,Southern Province,CTC,17007.98,10905.45,7.56,18293.84
2023,5,Southern Province,Orthodox,15978.55,11346.88,9.39,17478.53
2023,5,Southern Province,Green Tea,11935.36,8594.06,5.84,12632.16
2023,5,Southern Province,White Tea,5619.9,4468.28,10.28,6197.77
2023,5,Southern Province,Oolong,3253.7,2374.2,10.59,3598.35
2023,5,Nuwara Eliya,CTC,21770.38,16614.05,5.68,23007.44
2023,5,Nuwara Eliya,Orthodox,17284.25,12007.14,12.52,19447.65
2023,5,Nuwara Eliya,Green Tea,14105.54,10916.7,10.74,15620.53
2023,5,Nuwara Eliya,White Tea,6679.49,5139.93,7.57,7184.93
2023,5,Nuwara Eliya,Oolong,4369.46,2766.31,4.16,4551.36
2023,5,Dimbula,CTC,21862.9,15895.74,13.51,24817.52
2023,5,Dimbula,Orthodox,17764.61,10806.2,6.17,18859.95
2023,5,Dimbula,Green Tea,14431.71,11135.32,2.37,14773.72
2023,5,Dimbula,White Tea,6221.11,4918.56,13.67,7071.62
2023,5,Dimbula,Oolong,4376.62,3087.78,8.51,4749.05
2023,5,Kandy,CTC,20051.44,13245.08,9.09,21873.98
2023,5,Kandy,Orthodox,19762.38,14231.22,11.76,22086.01
2023,5,Kandy,Green Tea,13175.27,9531.5,4.69,13793.61
2023,5,Kandy,White Tea,6227.99,4473.83,8.37,6749.41
2023,5,Kandy,Oolong,4253.56,3082.45,4.85,4459.9
2023,6,Central Province,CTC,20128.86,14205.57,15.5,23249.83
2023,6,Central Province,Orthodox,17535.95,11214.44,1.75,17843.48
2023,6,Central Province,Green Tea,12903.21,7961.2,9.52,14131.68
2023,6,Central Province,White Tea,6702.98,4608.59,5.68,7083.46
2023,6,Central Province,Oolong,4167.0,2789.39,2.89,4287.58
2023,6,Uva Province,CTC,17364.45,12978.65,8.09,18768.43
2023,6,Uva Province,Orthodox,16434.8,10966.36,6.36,17480.32
2023,6,Uva Province,Green Tea,13620.72,9493.69,9.08,14857.75
2023,6,Uva Province,White Tea,6503.57,4209.9,9.13,7097.43
2023,6,Uva Province,Oolong,3349.1,2059.62,6.11,3553.74
2023,6,Sabaragamuwa,CTC,17688.82,12399.55,6.17,18780.27
2023,6,Sabaragamuwa,Orthodox,14825.05,9003.13,8.6,16099.41
2023,6,Sabaragamuwa,Green Tea,12626.11,8238.31,7.36,13555.68
2023,6,Sabaragamuwa,White Tea,5360.96,3698.07,7.74,5775.67
2023,6,Sabaragamuwa,Oolong,3977.97,2651.26,13.53,4516.26
2023,6,Southern Province,CTC,16737.66,11270.46,7.05,17916.87
2023,6,Southern Province,Orthodox,14886.81,11809.03,7.02,15931.88
2023,6,Southern Province,Green Tea,12161.71,7990.75,10.41,13427.31
2023,6,Southern Province,White Tea,5008.3,3487.8,14.45,5731.77
2023,6,Southern Province,Oolong,3324.88,2206.42,10.87,3686.3
2023,6,Nuwara Eliya,CTC,22337.03,16128.95,7.91,24103.62
2023,6,Nuwara Eliya,Orthodox,16722.03,11181.27,8.9,18210.11
2023,6,Nuwara Eliya,Green Tea,14045.34,9873.15,11.43,15651.32
2023,6,Nuwara Eliya,White Tea,6387.15,4602.85,9.18,6973.48
2023,6,Nuwara Eliya,Oolong,4330.79,3406.23,6.38,4607.08
2023,6,Dimbula,CTC,19730.65,14133.94,8.62,21431.25
2023,6,Dimbula,Orthodox,17229.16,13369.27,12.28,19344.86
2023,6,Dimbula,Green Tea,14020.63,10160.77,8.84,15259.75
2023,6,Dimbula,White Tea,6113.66,3914.93,5.7,6461.98
2023,6,Dimbula,Oolong,4197.49,3086.33,8.89,4570.72
2023,6,Kandy,CTC,19062.19,14321.23,6.27,20257.8
2023,6,Kandy,Orthodox,15673.7,11337.17,7.57,16859.46
2023,6,Kandy,Green Tea,12923.61,8965.25,7.26,13862.17
2023,6,Kandy,White Tea,5876.24,3764.95,7.08,6292.46
2023,6,Kandy,Oolong,3913.69,2790.79,12.41,4399.55
2023,7,Central Province,CTC,26829.69,20847.95,7.33,28795.52
2023,7,Central Province,Orthodox,21487.5,16817.1,5.42,22652.61
2023,7,Central Province,Green Tea,17298.87,10841.88,6.84,18481.75
2023,7,Central Province,White Tea,7616.79,5123.67,9.25,8321.51
2023,7,Central Province,Oolong,5007.23,3336.99,8.66,5441.09
2023,7,Uva Province,CTC,25137.21,19754.84,10.31,27729.04
2023,7,Uva Province,Orthodox,20937.42,15655.1,6.23,22241.89
2023,7,Uva Province,Green Tea,15422.44,10125.65,6.13,16367.12
2023,7,Uva Province,White Tea,7660.78,6092.8,10.66,8477.31
2023,7,Uva Province,Oolong,5073.96,3485.33,6.52,5404.81
2023,7,Sabaragamuwa,CTC,22434.09,17712.55,8.7,24384.85
2023,7,Sabaragamuwa,Orthodox,18610.65,13981.04,4.72,19488.5
2023,7,Sabaragamuwa,Green Tea,15877.74,10938.41,3.41,16418.95
2023,7,Sabaragamuwa,White Tea,6512.59,3983.7,10.25,7180.12
2023,7,Sabaragamuwa,Oolong,4477.22,2836.79,2.33,4581.54
2023,7,Southern Province,CTC,20162.66,12329.03,2.96,20758.52
2023,7,Southern Province,Orthodox,19063.03,12016.35,8.62,20706.8
2023,7,Southern Province,Green Tea,15082.98,10314.75,11.0,16742.12
2023,7,Southern Province,White Tea,6184.62,4334.97,12.97,6986.68
2023,7,Southern Province,Oolong,4220.12,2842.88,8.3,4570.2
2023,7,Nuwara Eliya,CTC,26364.03,18465.08,9.01,28740.45
2023,7,Nuwara Eliya,Orthodox,22760.15,16305.69,9.45,24911.06
2023,7,Nuwara Eliya,Green Tea,17512.3,12107.61,8.93,19077.02
2023,7,Nuwara Eliya,White Tea,6996.54,5550.64,6.46,7448.18
2023,7,Nuwara Eliya,Oolong,5151.49,3980.0,8.73,5601.25
2023,7,Dimbula,CTC,24699.18,17535.02,7.9,26649.54
2023,7,Dimbula,Orthodox,22910.97,14681.32,7.35,24594.61
2023,7,Dimbula,Green Tea,16879.89,10312.3,11.79,18869.6
2023,7,Dimbula,White Tea,7709.72,5074.35,9.44,8437.47
2023,7,Dimbula,Oolong,5430.88,3589.71,7.71,5849.39
2023,7,Kandy,CTC,24308.53,16033.22,7.26,26073.53
2023,7,Kandy,Orthodox,20813.85,13435.27,12.52,23420.73
2023,7,Kandy,Green Tea,15650.74,12332.55,5.1,16449.12
2023,7,Kandy,White Tea,6910.65,5378.06,7.82,7450.82
2023,7,Kandy,Oolong,5382.55,4288.51,6.97,5757.79
2023,8,Central Province,CTC,24639.54,15691.94,10.95,27336.82
2023,8,Central Province,Orthodox,21486.68,14901.96,9.08,23437.33
2023,8,Central Province,Green Tea,15732.36,9524.71,13.8,17903.93
2023,8,Central Province,White Tea,7923.28,5439.87,8.79,8619.79
2023,8,Central Province,Oolong,4737.3,3211.14,15.91,5491.16
2023,8,Uva Province,CTC,25953.35,20383.28,3.3,26810.6
2023,8,Uva Province,Orthodox,20924.33,14449.61,9.68,22950.48
2023,8,Uva Province,Green Tea,16187.09,10626.99,4.73,16952.64
2023,8,Uva Province,White Tea,7131.63,5703.59,3.29,7365.93
2023,8,Uva Province,Oolong,4947.89,3050.45,6.12,5250.75
2023,8,Sabaragamuwa,CTC,23069.38,16196.83,4.48,24103.01
2023,8,Sabaragamuwa,Orthodox,18963.47,11707.92,4.62,19839.93
2023,8,Sabaragamuwa,Green Tea,15029.6,10733.7,9.29,16425.88
2023,8,Sabaragamuwa,White Tea,7008.47,4224.98,9.68,7686.54
2023,8,Sabaragamuwa,Oolong,4582.64,3384.65,3.07,4723.44
2023,8,Southern Province,CTC,22370.77,15808.63,2.59,22949.81
2023,8,Southern Province,Orthodox,17611.33,14009.66,6.99,18843.03
2023,8,Southern Province,Green Tea,14304.89,10308.8,11.54,15955.03
2023,8,Southern Province,White Tea,6684.73,4939.98,3.44,6914.46
2023,8,Southern Province,Oolong,4463.61,3223.93,8.03,4821.85
2023,8,Nuwara Eliya,CTC,28942.7,18352.35,6.17,30728.48
2023,8,Nuwara Eliya,Orthodox,21307.9,14624.92,4.46,22258.58
2023,8,Nuwara Eliya,Green Tea,17600.7,13355.46,12.53,19806.12
2023,8,Nuwara Eliya,White Tea,7406.69,5643.86,10.68,8197.44
2023,8,Nuwara Eliya,Oolong,5232.13,3667.2,5.84,5537.5
2023,8,Dimbula,CTC,26633.37,18353.15,14.59,30518.83
2023,8,Dimbula,Orthodox,22534.61,17412.19,9.41,24656.09
2023,8,Dimbula,Green Tea,17350.53,13422.3,4.73,18170.37
2023,8,Dimbula,White Tea,8571.41,5780.64,9.87,9417.06
2023,8,Dimbula,Oolong,5259.05,3570.35,5.34,5539.71
2023,8,Kandy,CTC,24896.94,19751.91,9.64,27296.71
2023,8,Kandy,Orthodox,22392.63,17764.62,7.12,23988.05
2023,8,Kandy,Green Tea,14940.32,10536.2,6.21,15868.23
2023,8,Kandy,White Tea,7187.26,5371.0,10.79,7962.64
2023,8,Kandy,Oolong,4676.74,3101.27,4.34,4879.56
2023,9,Central Province,CTC,24142.57,15413.86,7.7,26000.62
2023,9,Central Province,Orthodox,21321.19,15251.24,1.63,21668.5
2023,9,Central Province,Green Tea,18469.43,13325.05,10.92,20486.16
2023,9,Central Province,White Tea,8162.92,5002.39,6.17,8666.58
2023,9,Central Province,Oolong,5776.84,3709.85,9.82,6343.94
2023,9,Uva Province,CTC,25337.33,16305.02,11.62,28280.33
2023,9,Uva Province,Orthodox,22995.93,16303.2,3.42,23782.04
